ENSG,baseMean,log2FoldChange,lfcSE,pvalue,padj,Symbol,absLFC
ENSG00000236166.1,8.276567995,-1.655134852,0.311220971,1.99E-08,1.61E-07,AL021408.1,1.655134852
ENSG00000259462.3,2.332402206,-1.654832817,0.407062778,7.84E-06,4.02E-05,CPEB1-AS1,1.654832817
ENSG00000279970.1,100.5662081,1.654724756,0.300639223,6.67E-09,5.85E-08,AC023024.2,1.654724756
ENSG00000165695.10,215.1165522,1.654465005,0.189760387,5.39E-19,1.87E-17,AK8,1.654465005
ENSG00000139044.12,1093.251374,1.654355726,0.283799111,1.06E-09,1.05E-08,B4GALNT3,1.654355726
ENSG00000242290.2,0.884318357,-1.654303558,0.667996821,0.00208383,0.006291691,ZBTB20-AS5,1.654303558
ENSG00000154342.6,20.36297182,1.654269217,0.562310778,0.00047703,0.001683171,WNT3A,1.654269217
ENSG00000108309.14,48.10557345,1.653785351,0.362566052,8.69E-07,5.31E-06,RUNDC3A,1.653785351
ENSG00000241458.1,3.48976452,-1.653727703,0.334531879,1.32E-07,9.33E-07,RPL7P19,1.653727703
ENSG00000124343.14,571.0098941,-1.653603452,0.333079089,1.15E-07,8.23E-07,XG,1.653603452
ENSG00000271332.1,1.359595475,-1.653437346,0.475034997,7.71E-05,0.000324721,ATP5MGP8,1.653437346
ENSG00000145850.9,40.21164819,-1.653371012,0.500665731,0.000145661,0.000577935,TIMD4,1.653371012
ENSG00000256195.3,3.717746214,-1.65336829,0.384761623,3.54E-06,1.94E-05,AP002518.1,1.65336829
ENSG00000227413.1,2.81705999,-1.653329235,0.384357471,3.07E-06,1.70E-05,AL022238.1,1.653329235
ENSG00000253796.2,6.291080716,-1.653261105,0.318272108,3.81E-08,2.94E-07,AC104248.1,1.653261105
ENSG00000223559.1,12.15652645,1.653072012,0.29138312,2.53E-09,2.38E-08,AC073136.1,1.653072012
ENSG00000271095.1,2.562249897,-1.652989816,0.522881243,0.000238194,0.00089956,BNIP3P28,1.652989816
ENSG00000225873.4,4.24328508,-1.652913912,0.347751091,2.50E-07,1.69E-06,C3orf86,1.652913912
ENSG00000183775.11,33.37525656,-1.652909318,0.324482153,6.07E-08,4.53E-07,KCTD16,1.652909318
ENSG00000204176.14,36.78403076,-1.65251429,0.234187057,2.76E-13,4.65E-12,SYT15,1.65251429
ENSG00000285952.1,2.593558629,1.651912157,0.518423474,0.000219745,0.000835507,AC020663.4,1.651912157
ENSG00000156475.18,113.6598769,-1.651909334,0.258629122,2.99E-11,3.79E-10,PPP2R2B,1.651909334
ENSG00000130545.16,607.4665289,1.651860519,0.25471628,1.72E-11,2.25E-10,CRB3,1.651860519
ENSG00000254556.1,1.076514179,-1.651695979,0.667366719,0.002378278,0.007072005,AF131215.2,1.651695979
ENSG00000224965.1,10.07919313,-1.651008753,0.290526384,2.46E-09,2.32E-08,LINC02586,1.651008753
ENSG00000211657.3,0.869356272,-1.650763041,0.63043198,0.00188929,0.005759652,IGLV3-32,1.650763041
ENSG00000158486.13,50.21669399,1.650600971,0.46003833,5.28E-05,0.000230433,DNAH3,1.650600971
ENSG00000161395.14,3871.020501,1.650580338,0.278311049,5.45E-10,5.67E-09,PGAP3,1.650580338
ENSG00000214787.10,54.36715144,-1.65046365,0.29703696,4.55E-09,4.09E-08,MS4A4E,1.65046365
ENSG00000113396.13,438.6687307,-1.650442339,0.440845225,2.87E-05,0.000131992,SLC27A6,1.650442339
ENSG00000272398.6,50254.36044,1.65001731,0.378568394,2.09E-06,1.19E-05,CD24,1.65001731
ENSG00000087250.9,6.923746197,1.649820416,0.609268575,0.000917748,0.003031178,MT3,1.649820416
ENSG00000188848.16,11.71908454,-1.649805372,0.493964852,0.000131373,0.000526351,BEND4,1.649805372
ENSG00000204434.6,372.971199,1.649088102,0.521421031,0.000238284,0.000899811,POTEKP,1.649088102
ENSG00000234476.3,3.223659375,-1.648946721,0.373003025,1.92E-06,1.10E-05,LINC02765,1.648946721
ENSG00000271569.1,18.14478301,-1.648764669,0.515690597,0.000206251,0.000789059,IGKV1OR2-6,1.648764669
ENSG00000216867.2,1.468558632,1.648723406,0.503939769,0.000180933,0.000702695,RPL22P12,1.648723406
ENSG00000260648.3,0.629940946,1.648370684,0.797484633,0.006757371,0.017698144,AC020658.3,1.648370684
ENSG00000253973.3,61.28670165,1.648112985,0.499015206,0.00014969,0.000592187,AC079296.1,1.648112985
ENSG00000263513.5,6.770050297,1.648071792,0.372961566,1.69E-06,9.81E-06,FAM72C,1.648071792
ENSG00000170409.7,3.306316813,1.647554852,0.410061776,1.13E-05,5.62E-05,AC091390.1,1.647554852
ENSG00000249628.3,31.15206581,-1.646778815,0.405366361,8.01E-06,4.09E-05,LINC00942,1.646778815
ENSG00000230426.4,9.041325445,1.646408771,0.319805524,0.001329206,0.004217815,LINC01036,1.646408771
ENSG00000229453.2,177.2617895,-1.646343784,0.573168782,0.000578381,0.00200239,SPINK8,1.646343784
ENSG00000164687.11,521.1825853,-1.646149767,0.23073296,1.75E-13,3.02E-12,FABP5,1.646149767
ENSG00000233217.2,1.783791401,1.645619997,0.543211283,0.000410748,0.001472113,MROH3P,1.645619997
ENSG00000167751.13,45.60027766,-1.645439769,0.572877069,3.37E-08,2.63E-07,KLK2,1.645439769
ENSG00000249249.2,107.7390317,-1.644873146,0.186695611,2.21E-19,7.97E-18,AC010226.1,1.644873146
ENSG00000264175.1,2.040937626,1.64434053,0.599863946,0.001035743,0.003375488,MIR3189,1.64434053
ENSG00000280997.1,1.927732799,-1.644210014,0.570697485,0.00069051,0.00234979,CCAT2,1.644210014
ENSG00000248844.6,1.785654732,-1.643836654,0.49514377,0.000186183,0.000721233,LINC02753,1.643836654
ENSG00000273162.1,18.38756939,1.643742558,0.203538589,1.38E-16,3.60E-15,AL133215.2,1.643742558
ENSG00000251321.1,0.704658069,-1.643653662,0.919791851,0.017058055,0.039399613,PCAT4,1.643653662
ENSG00000285791.1,9.260477718,-1.643619469,0.287290612,0.000855033,0.002845572,AC009879.3,1.643619469
ENSG00000286320.1,45.91258983,-1.643473539,0.221219599,2.27E-14,4.42E-13,AC108053.1,1.643473539
ENSG00000259820.1,459.0752951,-1.643382956,0.222855501,3.03E-14,5.81E-13,AC083843.2,1.643382956
ENSG00000274139.1,2.472247798,1.64306289,0.518450279,0.000226456,0.000858698,AC090164.2,1.64306289
ENSG00000255050.1,3.73181601,1.64292281,0.432958966,2.74E-05,0.000126499,AC067930.4,1.64292281
ENSG00000213601.3,1.538638964,1.642836604,0.507399089,0.000228612,0.000865869,KRT18P19,1.642836604
ENSG00000225156.2,2.495762398,1.642289834,0.765703951,0.003985432,0.011140153,AC012354.1,1.642289834
ENSG00000132693.12,1.221467931,-1.642222815,0.533147771,0.000311677,0.001147401,CRP,1.642222815
ENSG00000279148.1,20.90803267,1.64113924,0.227830298,1.22E-13,2.15E-12,AC126474.1,1.64113924
ENSG00000252050.1,0.762805457,-1.640613563,0.708692371,0.003045124,0.008805945,AL606748.2,1.640613563
ENSG00000233677.1,1.261421457,-1.640559212,0.544476537,0.000420868,0.001505361,DDX39BP1,1.640559212
ENSG00000074410.14,17203.80148,1.640532816,0.315406109,4.46E-08,3.41E-07,CA12,1.640532816
ENSG00000222267.1,1.531900805,-1.640513028,0.458449186,5.32E-05,0.000231878,RNU6-892P,1.640513028
ENSG00000261324.2,401.0596751,1.640444231,0.318020676,4.59E-08,3.50E-07,AC010168.2,1.640444231
ENSG00000008283.16,10093.09089,1.6402539,0.229155412,1.58E-13,2.74E-12,CYB561,1.6402539
ENSG00000118849.10,2034.872362,-1.640200155,0.309808465,2.09E-08,1.68E-07,RARRES1,1.640200155
ENSG00000244731.8,3006.78704,1.640049286,0.393704236,5.52E-06,2.92E-05,C4A,1.640049286
ENSG00000272636.4,1171.696911,-1.639737333,0.247661794,5.93E-12,8.28E-11,DOC2B,1.639737333
ENSG00000232400.1,39.84736342,1.639476453,0.526016918,0.000283248,0.001052111,RAD17P1,1.639476453
ENSG00000143194.13,12.43205442,1.639458953,0.382925749,2.86E-06,1.60E-05,MAEL,1.639458953
ENSG00000229495.1,0.627521557,-1.639434465,0.787067478,0.009953529,0.024755437,AL450327.1,1.639434465
ENSG00000140955.11,7.979569876,-1.639302579,0.374321004,1.82E-06,1.05E-05,ADAD2,1.639302579
